localite,code postal,commune,canton,langue
Cuarny,1404,Cuarny,VD,fr
Démoret,1415,Démoret,VD,fr
Donneloye,1407,Donneloye,VD,fr
Gossens,1407,Donneloye,VD,fr
Mézery-près-Donneloye,1407,Donneloye,VD,fr
Prahins,1408,Donneloye,VD,fr
Ependes VD,1434,Ependes (VD),VD,fr
Mathod,1438,Mathod,VD,fr
Molondin,1415,Molondin,VD,fr
Montagny-près-Yverdon,1442,Montagny-près-Yverdon,VD,fr
Oppens,1047,Oppens,VD,fr
Orges,1430,Orges,VD,fr
Orzens,1413,Orzens,VD,fr
Pomy,1405,Pomy,VD,fr
Rovray,1463,Rovray,VD,fr
Suchy,1433,Suchy,VD,fr
Suscévaz,1437,Suscévaz,VD,fr
Treycovagnes,1436,Treycovagnes,VD,fr
Ursins,1412,Ursins,VD,fr
Valeyres-sous-Montagny,1441,Valeyres-sous-Montagny,VD,fr
Valeyres-sous-Ursins,1412,Valeyres-sous-Ursins,VD,fr
Villars-Epeney,1404,Villars-Epeney,VD,fr
Vugelles-La Mothe,1431,Vugelles-La Mothe,VD,fr
Yverdon-les-Bains,1400,Yverdon-les-Bains,VD,fr
Gressy,1432,Yverdon-les-Bains,VD,fr
Yvonand,1462,Yvonand,VD,fr
Brig,3900,Brig-Glis,VS,de
Gamsen,3900,Brig-Glis,VS,de
Brigerbad,3900,Brig-Glis,VS,de
Glis,3902,Brig-Glis,VS,de
Eggerberg,3939,Eggerberg,VS,de
Brig,3900,Naters,VS,de
Mund,3903,Naters,VS,de
Birgisch,3903,Naters,VS,de
Naters,3904,Naters,VS,de
Blatten b. Naters,3914,Naters,VS,de
Belalp,3914,Naters,VS,de
Brig,3900,Ried-Brig,VS,de
Rothwald,3901,Ried-Brig,VS,de
Ried-Brig,3911,Ried-Brig,VS,de
Simplon Dorf,3907,Simplon,VS,de
Simplon Hospiz,3907,Simplon,VS,de
Gabi (Simplon),3907,Simplon,VS,de
Brig,3900,Termen,VS,de
Termen,3912,Termen,VS,de
Rosswald,3913,Termen,VS,de
Bitsch,3982,Termen,VS,de
Simplon Dorf,3907,Zwischbergen,VS,de
Gabi (Simplon),3907,Zwischbergen,VS,de
Gondo,3907,Zwischbergen,VS,de
Ardon,1957,Ardon,VS,fr
Riddes,1908,Chamoson,VS,fr
Chamoson,1955,Chamoson,VS,fr
Mayens-de-Chamoson,1955,Chamoson,VS,fr
Les Vérines (Chamoson),1955,Chamoson,VS,fr
Némiaz (Chamoson),1955,Chamoson,VS,fr
Grugnay (Chamoson),1955,Chamoson,VS,fr
St-Pierre-de-Clages,1955,Chamoson,VS,fr
Vétroz,1963,Conthey,VS,fr
Conthey,1964,Conthey,VS,fr
Savièse,1965,Conthey,VS,fr
St-Séverin,1975,Conthey,VS,fr
Erde,1976,Conthey,VS,fr
Aven,1976,Conthey,VS,fr
Daillon,1976,Conthey,VS,fr
Veysonnaz,1993,Nendaz,VS,fr
Clèbes (Nendaz),1993,Nendaz,VS,fr
Aproz (Nendaz),1994,Nendaz,VS,fr
Basse-Nendaz,1996,Nendaz,VS,fr
Fey (Nendaz),1996,Nendaz,VS,fr
Bieudron (Nendaz),1996,Nendaz,VS,fr
Condémines (Nendaz),1996,Nendaz,VS,fr
Saclentse,1996,Nendaz,VS,fr
Baar (Nendaz),1996,Nendaz,VS,fr
Beuson (Nendaz),1996,Nendaz,VS,fr
Brignon (Nendaz),1996,Nendaz,VS,fr
Haute-Nendaz,1997,Nendaz,VS,fr
Siviez (Nendaz),1997,Nendaz,VS,fr
Sornard (Nendaz),1997,Nendaz,VS,fr
Vétroz,1963,Vétroz,VS,fr
Aven,1976,Vétroz,VS,fr
Bourg-St-Pierre,1946,Bourg-Saint-Pierre,VS,fr
Liddes,1945,Liddes,VS,fr
Fontaine Dessus (Liddes),1945,Liddes,VS,fr
Fontaine Dessous (Liddes),1945,Liddes,VS,fr
Dranse (Liddes),1945,Liddes,VS,fr
Chandonne (Liddes),1945,Liddes,VS,fr
Rive Haute (Liddes),1945,Liddes,VS,fr
Fornex (Liddes),1945,Liddes,VS,fr
Les Moulins VS (Liddes),1945,Liddes,VS,fr
Vichères (Liddes),1945,Liddes,VS,fr
Palasuit (Liddes),1945,Liddes,VS,fr
Chez Petit (Liddes),1945,Liddes,VS,fr
Petit Vichères (Liddes),1945,Liddes,VS,fr
Orsières,1937,Orsières,VS,fr
Champex-Lac,1938,Orsières,VS,fr
Praz-de-Fort,1943,Orsières,VS,fr
La Fouly VS,1944,Orsières,VS,fr
Sembrancher,1933,Sembrancher,VS,fr
Chamoille (Sembrancher),1933,Sembrancher,VS,fr
La Garde (Sembrancher),1933,Sembrancher,VS,fr
Chemin,1927,Val de Bagnes,VS,fr
Vens (Sembrancher),1933,Val de Bagnes,VS,fr
Le Châble VS,1934,Val de Bagnes,VS,fr
Bruson,1934,Val de Bagnes,VS,fr
Verbier,1936,Val de Bagnes,VS,fr
Vollèges,1941,Val de Bagnes,VS,fr
Cries (Vollèges),1941,Val de Bagnes,VS,fr
Levron,1942,Val de Bagnes,VS,fr
Versegères,1947,Val de Bagnes,VS,fr
Champsec,1947,Val de Bagnes,VS,fr
Lourtier,1948,Val de Bagnes,VS,fr
Fionnay,1948,Val de Bagnes,VS,fr
Sarreyer,1948,Val de Bagnes,VS,fr
Bellwald,3997,Bellwald,VS,de
Binn,3996,Binn,VS,de
Ernen,3995,Ernen,VS,de
Ausserbinn,3995,Ernen,VS,de
Mühlebach (Goms),3995,Ernen,VS,de
Steinhaus,3995,Ernen,VS,de
Fiesch,3984,Fiesch,VS,de
Jungfraujoch,3801,Fieschertal,VS,de
Fiesch,3984,Fieschertal,VS,de
Fieschertal,3984,Fieschertal,VS,de
Bellwald,3997,Fieschertal,VS,de
Grengiols,3993,Lax,VS,de
Lax,3994,Lax,VS,de
Ulrichen,3988,Obergoms,VS,de
Obergesteln,3988,Obergoms,VS,de
Oberwald,3999,Obergoms,VS,de
Münster VS,3985,Goms,VS,de
Geschinen,3985,Goms,VS,de
Biel VS,3989,Goms,VS,de
Ritzingen,3989,Goms,VS,de
Selkingen,3989,Goms,VS,de
Niederwald,3989,Goms,VS,de
Blitzingen,3989,Goms,VS,de
Reckingen VS,3998,Goms,VS,de
Gluringen,3998,Goms,VS,de
St-Léonard,1958,Ayent,VS,fr
Fortunau (Ayent),1966,Ayent,VS,fr
Luc (Ayent),1966,Ayent,VS,fr
St-Romain (Ayent),1966,Ayent,VS,fr
Saxonne (Ayent),1966,Ayent,VS,fr
Villa (Ayent),1966,Ayent,VS,fr
La Place (Ayent),1966,Ayent,VS,fr
Botyre (Ayent),1966,Ayent,VS,fr
Blignou (Ayent),1966,Ayent,VS,fr
Argnou (Ayent),1966,Ayent,VS,fr
Signèse (Ayent),1966,Ayent,VS,fr
Anzère,1972,Ayent,VS,fr
Arbaz,1974,Ayent,VS,fr
Evolène,1983,Evolène,VS,fr
Lanna,1983,Evolène,VS,fr
Les Haudères,1984,Evolène,VS,fr
La Tour VS,1984,Evolène,VS,fr
La Sage,1985,Evolène,VS,fr
La Forclaz VS,1985,Evolène,VS,fr
Villa (Evolène),1985,Evolène,VS,fr
Arolla,1986,Evolène,VS,fr
Euseigne,1982,Hérémence,VS,fr
Hérémence,1987,Hérémence,VS,fr
St-Martin VS,1969,Saint-Martin (VS),VS,fr
Liez (St-Martin),1969,Saint-Martin (VS),VS,fr
Trogne (St-Martin),1969,Saint-Martin (VS),VS,fr
Suen (St-Martin),1969,Saint-Martin (VS),VS,fr
Eison (St-Martin),1969,Saint-Martin (VS),VS,fr
Euseigne,1982,Saint-Martin (VS),VS,fr
Bramois,1967,Vex,VS,fr
Vex,1981,Vex,VS,fr
Thyon,1988,Vex,VS,fr
Les Collons,1988,Vex,VS,fr
Les Agettes,1992,Vex,VS,fr
Les Mayens-de-Sion,1992,Vex,VS,fr
Vernamiège,1961,Mont-Noble,VS,fr
Mase,1968,Mont-Noble,VS,fr
Nax,1973,Mont-Noble,VS,fr
Vercorin,3967,Mont-Noble,VS,fr
Unterems,3948,Agarn,VS,de
Agarn,3951,Agarn,VS,de
Albinen,3955,Albinen,VS,de
Ergisch,3947,Ergisch,VS,de
Inden,3953,Inden,VS,de
Niedergampel,3945,Leuk,VS,de
Agarn,3951,Leuk,VS,de
Susten,3952,Leuk,VS,de
Leuk Stadt,3953,Leuk,VS,de
Inden,3953,Leuk,VS,de
Guttet-Feschel,3956,Leuk,VS,de
Erschmatt,3957,Leuk,VS,de
Salgesch,3970,Leuk,VS,de
Leukerbad,3954,Leukerbad,VS,de
Oberems,3948,Oberems,VS,de
Salgesch,3970,Salgesch,VS,de
Leuk Stadt,3953,Varen,VS,de
Varen,3953,Varen,VS,de
Salgesch,3970,Varen,VS,de
Guttet-Feschel,3956,Guttet-Feschel,VS,de
Gampel,3945,Gampel-Bratsch,VS,de
Niedergampel,3945,Gampel-Bratsch,VS,de
Bratsch,3957,Gampel-Bratsch,VS,de
Steg VS,3940,Turtmann-Unterems,VS,de
Eischoll,3943,Turtmann-Unterems,VS,de
Turtmann,3946,Turtmann-Unterems,VS,de
Gruben,3946,Turtmann-Unterems,VS,de
Unterems,3948,Turtmann-Unterems,VS,de
Agarn,3951,Turtmann-Unterems,VS,de
Chemin,1927,Bovernier,VS,fr
Bovernier,1932,Bovernier,VS,fr
Les Valettes (Bovernier),1932,Bovernier,VS,fr
Fully,1926,Fully,VS,fr
Isérables,1914,Isérables,VS,fr
Haute-Nendaz,1997,Isérables,VS,fr
Ovronnaz,1911,Leytron,VS,fr
Leytron,1912,Leytron,VS,fr
Produit (Leytron),1912,Leytron,VS,fr
Montagnon (Leytron),1912,Leytron,VS,fr
Dugny (Leytron),1912,Leytron,VS,fr
Vernayaz,1904,Martigny,VS,fr
Charrat,1906,Martigny,VS,fr
Martigny,1920,Martigny,VS,fr
Chemin,1927,Martigny,VS,fr
Martigny,1920,Martigny-Combe,VS,fr
Martigny-Croix,1921,Martigny-Combe,VS,fr
Ravoire,1928,Martigny-Combe,VS,fr
Riddes,1908,Riddes,VS,fr
Auddes-sur-Riddes,1914,Riddes,VS,fr
La Tzoumaz,1918,Riddes,VS,fr
Saillon,1913,Saillon,VS,fr
Saxon,1907,Saxon,VS,fr
Trient,1929,Trient,VS,fr
Champéry,1874,Champéry,VS,fr
Collombey,1868,Collombey-Muraz,VS,fr
Collombey,1868,Collombey-Muraz,VS,fr
Troistorrents,1872,Collombey-Muraz,VS,fr
Muraz (Collombey),1893,Collombey-Muraz,VS,fr
Monthey,1870,Monthey,VS,fr
Monthey,1870,Monthey,VS,fr
Choëx,1871,Monthey,VS,fr
Les Giettes,1871,Monthey,VS,fr
Bouveret,1897,Port-Valais,VS,fr
Les Evouettes,1897,Port-Valais,VS,fr
St-Gingolph,1898,Port-Valais,VS,fr
St-Gingolph,1898,Saint-Gingolph,VS,fr
Les Giettes,1871,Troistorrents,VS,fr
Troistorrents,1872,Troistorrents,VS,fr
Morgins,1875,Troistorrents,VS,fr
Val-d'Illiez,1873,Val-d'Illiez,VS,fr
Champoussin,1873,Val-d'Illiez,VS,fr
Les Crosets,1873,Val-d'Illiez,VS,fr
Vionnaz,1895,Vionnaz,VS,fr
Torgon,1899,Vionnaz,VS,fr
Vouvry,1896,Vouvry,VS,fr
Miex,1896,Vouvry,VS,fr
Les Evouettes,1897,Vouvry,VS,fr
Bister,3983,Bister,VS,de
Blatten b. Naters,3914,Bitsch,VS,de
Bitsch,3982,Bitsch,VS,de
Grengiols,3993,Grengiols,VS,de
Binn,3996,Grengiols,VS,de
Goppisberg,3983,Riederalp,VS,de
Greich,3983,Riederalp,VS,de
Ried-Mörel,3986,Riederalp,VS,de
Riederalp,3987,Riederalp,VS,de
Ausserberg,3938,Ausserberg,VS,de
St. German,3942,Ausserberg,VS,de
Blatten (Lötschen),3919,Blatten,VS,de
Bürchen,3935,Bürchen,VS,de
Eischoll,3943,Eischoll,VS,de
Ferden,3916,Ferden,VS,de
Goppenstein,3917,Ferden,VS,de
Kippel,3917,Kippel,VS,de
Steg VS,3940,Niedergesteln,VS,de
Raron,3942,Niedergesteln,VS,de
Niedergesteln,3942,Niedergesteln,VS,de
Eischoll,3943,Niedergesteln,VS,de
Hohtenn,3949,Niedergesteln,VS,de
Raron,3942,Raron,VS,de
Niedergesteln,3942,Raron,VS,de
St. German,3942,Raron,VS,de
Raron,3942,Unterbäch,VS,de
Unterbäch VS,3944,Unterbäch,VS,de
Wiler (Lötschen),3918,Wiler (Lötschen),VS,de
Mörel,3983,Mörel-Filet,VS,de
Filet,3983,Mörel-Filet,VS,de
Steg VS,3940,Steg-Hohtenn,VS,de
Hohtenn,3949,Steg-Hohtenn,VS,de
Goppisberg,3983,Bettmeralp,VS,de
Betten,3991,Bettmeralp,VS,de
Bettmeralp,3992,Bettmeralp,VS,de
Martisberg,3994,Bettmeralp,VS,de
Collonges,1903,Collonges,VS,fr
Dorénaz,1905,Dorénaz,VS,fr
Evionnaz,1902,Evionnaz,VS,fr
Finhaut,1925,Finhaut,VS,fr
Le Châtelard VS,1925,Finhaut,VS,fr
Massongex,1869,Massongex,VS,fr
Monthey,1870,Massongex,VS,fr
Les Giettes,1871,Massongex,VS,fr
Vérossaz,1891,Massongex,VS,fr
St-Maurice,1890,Saint-Maurice,VS,fr
Mex VS,1890,Saint-Maurice,VS,fr
Evionnaz,1902,Saint-Maurice,VS,fr
Salvan,1922,Salvan,VS,fr
Les Granges (Salvan),1922,Salvan,VS,fr
Les Marécottes,1923,Salvan,VS,fr
Le Trétien,1923,Salvan,VS,fr
Vernayaz,1904,Vernayaz,VS,fr
Martigny,1920,Vernayaz,VS,fr
Vérossaz,1891,Vérossaz,VS,fr
Chalais,3966,Chalais,VS,fr
Réchy,3966,Chalais,VS,fr
Vercorin,3967,Chalais,VS,fr
Grône,3979,Chalais,VS,fr
Chippis,3965,Chippis,VS,fr
Vercorin,3967,Grône,VS,fr
Grône,3979,Grône,VS,fr
Icogne,1977,Icogne,VS,fr
Lens,1978,Icogne,VS,fr
Crans-Montana,3963,Icogne,VS,fr
Crans VS,3963,Icogne,VS,fr
Lens,1978,Lens,VS,fr
Crans-Montana,3963,Lens,VS,fr
Crans VS,3963,Lens,VS,fr
Chermignon-d'en-Bas,3971,Lens,VS,fr
Ollon VS,3971,Lens,VS,fr
Flanthey,3978,Lens,VS,fr
St-Léonard,1958,Saint-Léonard,VS,fr
Icogne,1977,Saint-Léonard,VS,fr
Flanthey,3978,Saint-Léonard,VS,fr
St-Léonard,1958,Sierre,VS,fr
Sierre,3960,Sierre,VS,fr
Muraz (Sierre),3960,Sierre,VS,fr
Chippis,3965,Sierre,VS,fr
Chalais,3966,Sierre,VS,fr
Réchy,3966,Sierre,VS,fr
Ollon VS,3971,Sierre,VS,fr
Noës,3976,Sierre,VS,fr
Champzabé,3976,Sierre,VS,fr
Granges VS,3977,Sierre,VS,fr
Niouc,3960,Anniviers,VS,fr
Vissoie,3961,Anniviers,VS,fr
St-Luc,3961,Anniviers,VS,fr
Chandolin,3961,Anniviers,VS,fr
Ayer,3961,Anniviers,VS,fr
Zinal,3961,Anniviers,VS,fr
Grimentz,3961,Anniviers,VS,fr
Mission,3961,Anniviers,VS,fr
St-Jean VS,3961,Anniviers,VS,fr
Sierre,3960,Crans-Montana,VS,fr
Corin-de-la-Crête,3960,Crans-Montana,VS,fr
Loc,3960,Crans-Montana,VS,fr
Crans-Montana,3963,Crans-Montana,VS,fr
Montana,3963,Crans-Montana,VS,fr
Aminona,3963,Crans-Montana,VS,fr
Salgesch,3970,Crans-Montana,VS,de
Chermignon,3971,Crans-Montana,VS,fr
Chermignon-d'en-Bas,3971,Crans-Montana,VS,fr
Ollon VS,3971,Crans-Montana,VS,fr
Miège,3972,Crans-Montana,VS,fr
Venthône,3973,Crans-Montana,VS,fr
Mollens VS,3974,Crans-Montana,VS,fr
Randogne,3975,Crans-Montana,VS,fr
Noës,3976,Crans-Montana,VS,fr
Champzabé,3976,Crans-Montana,VS,fr
Sierre,3960,Noble-Contrée,VS,fr
Veyras,3968,Noble-Contrée,VS,fr
Miège,3972,Noble-Contrée,VS,fr
Venthône,3973,Noble-Contrée,VS,fr
Arbaz,1974,Arbaz,VS,fr
Sion,1950,Grimisuat,VS,fr
Signèse (Ayent),1966,Grimisuat,VS,fr
Grimisuat,1971,Grimisuat,VS,fr
Champlan (Grimisuat),1971,Grimisuat,VS,fr
Sion,1950,Savièse,VS,fr
Pont-de-la-Morge (Sion),1962,Savièse,VS,fr
Savièse,1965,Savièse,VS,fr
Sion,1950,Sion,VS,fr
Uvrier,1958,Sion,VS,fr
Pont-de-la-Morge (Sion),1962,Sion,VS,fr
Bramois,1967,Sion,VS,fr
Champlan (Grimisuat),1971,Sion,VS,fr
Salins,1991,Sion,VS,fr
Arvillard (Salins),1991,Sion,VS,fr
Pravidondaz (Salins),1991,Sion,VS,fr
Turin (Salins),1991,Sion,VS,fr
Misériez (Salins),1991,Sion,VS,fr
Les Agettes,1992,Sion,VS,fr
Les Mayens-de-Sion,1992,Sion,VS,fr
La Vernaz (Les Agettes),1992,Sion,VS,fr
Crête-à-l'Oeil (Les Agettes),1992,Sion,VS,fr
Veysonnaz,1993,Sion,VS,fr
Aproz (Nendaz),1994,Sion,VS,fr
Salins,1991,Veysonnaz,VS,fr
Veysonnaz,1993,Veysonnaz,VS,fr
Visp,3930,Baltschieder,VS,de
Baltschieder,3937,Baltschieder,VS,de
Baltschieder,3937,Baltschieder,VS,de
Saas-Balen,3908,Eisten,VS,de
Eisten,3922,Eisten,VS,de
Kalpetran,3922,Embd,VS,de
Embd,3926,Embd,VS,de
Grächen,3925,Grächen,VS,de
Lalden,3931,Lalden,VS,de
Randa,3928,Randa,VS,de
Saas-Almagell,3905,Saas-Almagell,VS,de
Saas-Fee,3906,Saas-Balen,VS,de
Saas-Balen,3908,Saas-Balen,VS,de
Saas-Grund,3910,Saas-Balen,VS,de
Saas-Fee,3906,Saas-Fee,VS,de
Saas-Grund,3910,Saas-Fee,VS,de
Saas-Grund,3910,Saas-Grund,VS,de
St. Niklaus VS,3924,St. Niklaus,VS,de
Herbriggen,3927,St. Niklaus,VS,de
Stalden VS,3922,Stalden (VS),VS,de
Törbel,3923,Stalden (VS),VS,de
Eisten,3922,Staldenried,VS,de
Staldenried,3933,Staldenried,VS,de
Randa,3928,Täsch,VS,de
Täsch,3929,Täsch,VS,de
Törbel,3923,Törbel,VS,de
Visp,3930,Visp,VS,de
Eyholz,3930,Visp,VS,de
Stalden VS,3922,Visperterminen,VS,de
Visp,3930,Visperterminen,VS,de
Visperterminen,3932,Visperterminen,VS,de
Zeneggen,3934,Zeneggen,VS,de
Zermatt,3920,Zermatt,VS,de
Colombier NE,2013,Boudry,NE,fr
Bôle,2014,Boudry,NE,fr
Areuse,2015,Boudry,NE,fr
Cortaillod,2016,Boudry,NE,fr
Boudry,2017,Boudry,NE,fr
Chambrelien,2019,Boudry,NE,fr
Bevaix,2022,Boudry,NE,fr
Champ-du-Moulin,2149,Boudry,NE,fr
Cortaillod,2016,Cortaillod,NE,fr
Bevaix,2022,Cortaillod,NE,fr
Rochefort,2019,Rochefort,NE,fr
Chambrelien,2019,Rochefort,NE,fr
Corcelles NE,2035,Rochefort,NE,fr
Montezillon,2037,Rochefort,NE,fr
Noiraigue,2103,Rochefort,NE,fr
Champ-du-Moulin,2149,Rochefort,NE,fr
Fretereules,2149,Rochefort,NE,fr
Brot-Dessous,2149,Rochefort,NE,fr
Brot-Plamboz,2318,Rochefort,NE,fr
Neuchâtel,2000,Milvignes,NE,fr
Auvernier,2012,Milvignes,NE,fr
Colombier NE,2013,Milvignes,NE,fr
Bôle,2014,Milvignes,NE,fr
Areuse,2015,Milvignes,NE,fr
Corcelles NE,2035,Milvignes,NE,fr
Cormondrèche,2036,Milvignes,NE,fr
Bevaix,2022,La Grande Béroche,NE,fr
Gorgier,2023,La Grande Béroche,NE,fr
St-Aubin-Sauges,2024,La Grande Béroche,NE,fr
Chez-le-Bart,2025,La Grande Béroche,NE,fr
Montalchez,2027,La Grande Béroche,NE,fr
Fresens,2027,La Grande Béroche,NE,fr
Vaumarcus,2028,La Grande Béroche,NE,fr
Noiraigue,2103,La Grande Béroche,NE,fr
La Chaux-de-Fonds,2300,La Chaux-de-Fonds,NE,fr
La Cibourg,2300,La Chaux-de-Fonds,NE,fr
La Sagne NE,2314,La Chaux-de-Fonds,NE,fr
Le Crêt-du-Locle,2322,La Chaux-de-Fonds,NE,fr
Renan BE,2616,La Chaux-de-Fonds,NE,fr
Les Planchettes,2325,Les Planchettes,NE,fr
La Sagne NE,2314,La Sagne,NE,fr
Les Sagnettes,2124,La Brévine,NE,fr
La Brévine,2406,La Brévine,NE,fr
Les Taillères,2406,La Brévine,NE,fr
La Châtagne,2406,La Brévine,NE,fr
Le Brouillet,2406,La Brévine,NE,fr
Brot-Plamboz,2318,Brot-Plamboz,NE,fr
Le Prévoux,2400,Le Cerneux-Péquignot,NE,fr
La Chaux-du-Milieu,2405,Le Cerneux-Péquignot,NE,fr
La Brévine,2406,Le Cerneux-Péquignot,NE,fr
Le Cerneux-Péquignot,2414,Le Cerneux-Péquignot,NE,fr
Le Prévoux,2400,La Chaux-du-Milieu,NE,fr
La Chaux-du-Milieu,2405,La Chaux-du-Milieu,NE,fr
La Châtagne,2406,La Chaux-du-Milieu,NE,fr
Le Crêt-du-Locle,2322,Le Locle,NE,fr
Le Locle,2400,Le Locle,NE,fr
Le Prévoux,2400,Le Locle,NE,fr
Les Brenets,2416,Le Locle,NE,fr
Travers,2105,Les Ponts-de-Martel,NE,fr
La Sagne NE,2314,Les Ponts-de-Martel,NE,fr
Les Ponts-de-Martel,2316,Les Ponts-de-Martel,NE,fr
Petit-Martel,2316,Les Ponts-de-Martel,NE,fr
Brot-Plamboz,2318,Les Ponts-de-Martel,NE,fr
St-Blaise,2072,Cornaux,NE,fr
Thielle,2075,Cornaux,NE,fr
Cornaux NE,2087,Cornaux,NE,fr
St-Blaise,2072,Cressier (NE),NE,fr
Cornaux NE,2087,Cressier (NE),NE,fr
Cressier NE,2088,Cressier (NE),NE,fr
Chaumont,2067,Enges,NE,fr
Enges,2073,Enges,NE,fr
Hauterive NE,2068,Hauterive (NE),NE,fr
Enges,2073,Le Landeron,NE,fr
La Neuveville,2520,Le Landeron,NE,fr
Lignières,2523,Le Landeron,NE,fr
Le Landeron,2525,Le Landeron,NE,fr
Lignières,2523,Lignières,NE,fr
Neuchâtel,2000,Neuchâtel,NE,fr
Peseux,2034,Neuchâtel,NE,fr
Corcelles NE,2035,Neuchâtel,NE,fr
Cormondrèche,2036,Neuchâtel,NE,fr
Montmollin,2037,Neuchâtel,NE,fr
Valangin,2042,Neuchâtel,NE,fr
Chaumont,2067,Neuchâtel,NE,fr
Hauterive NE,2068,Neuchâtel,NE,fr
St-Blaise,2072,Saint-Blaise,NE,fr
Marin-Epagnier,2074,La Tène,NE,fr
Thielle,2075,La Tène,NE,fr
Wavre,2075,La Tène,NE,fr
Gampelen,3236,La Tène,NE,de
Rochefort,2019,Val-de-Ruz,NE,fr
Montmollin,2037,Val-de-Ruz,NE,fr
Valangin,2042,Val-de-Ruz,NE,fr
Boudevilliers,2043,Val-de-Ruz,NE,fr
Fontaines NE,2046,Val-de-Ruz,NE,fr
Fontainemelon,2052,Val-de-Ruz,NE,fr
La Vue-des-Alpes,2052,Val-de-Ruz,NE,fr
Cernier,2053,Val-de-Ruz,NE,fr
Chézard-St-Martin,2054,Val-de-Ruz,NE,fr
Les Vieux-Prés,2054,Val-de-Ruz,NE,fr
Dombresson,2056,Val-de-Ruz,NE,fr
Villiers,2057,Val-de-Ruz,NE,fr
Le Pâquier NE,2058,Val-de-Ruz,NE,fr
Vilars NE,2063,Val-de-Ruz,NE,fr
Engollon,2063,Val-de-Ruz,NE,fr
Fenin,2063,Val-de-Ruz,NE,fr
Saules,2063,Val-de-Ruz,NE,fr
Savagnier,2065,Val-de-Ruz,NE,fr
Chaumont,2067,Val-de-Ruz,NE,fr
Les Geneveys-sur-Coffrane,2206,Val-de-Ruz,NE,fr
Coffrane,2207,Val-de-Ruz,NE,fr
Les Hauts-Geneveys,2208,Val-de-Ruz,NE,fr
La Sagne NE,2314,Val-de-Ruz,NE,fr
Nods,2518,Val-de-Ruz,NE,fr
Lignières,2523,Val-de-Ruz,NE,fr
Renan BE,2616,Val-de-Ruz,NE,fr
Buttes,2115,La Côte-aux-Fées,NE,fr
La Côte-aux-Fées,2117,La Côte-aux-Fées,NE,fr
Les Verrières,2126,Les Verrières,NE,fr
Le Brouillet,2406,Les Verrières,NE,fr
Noiraigue,2103,Val-de-Travers,NE,fr
Travers,2105,Val-de-Travers,NE,fr
Couvet,2108,Val-de-Travers,NE,fr
Môtiers NE,2112,Val-de-Travers,NE,fr
Boveresse,2113,Val-de-Travers,NE,fr
Fleurier,2114,Val-de-Travers,NE,fr
Buttes,2115,Val-de-Travers,NE,fr
Mont-de-Buttes,2116,Val-de-Travers,NE,fr
St-Sulpice NE,2123,Val-de-Travers,NE,fr
Les Sagnettes,2124,Val-de-Travers,NE,fr
Les Verrières,2126,Val-de-Travers,NE,fr
Les Bayards,2127,Val-de-Travers,NE,fr
Les Ponts-de-Martel,2316,Val-de-Travers,NE,fr
Brot-Plamboz,2318,Val-de-Travers,NE,fr
Le Brouillet,2406,Val-de-Travers,NE,fr
Aire-la-Ville,1288,Aire-la-Ville,GE,fr
Anières,1247,Anières,GE,fr
Avully,1237,Avully,GE,fr
Cartigny,1236,Avusy,GE,fr
Athenaz (Avusy),1285,Avusy,GE,fr
La Croix-de-Rozon,1257,Bardonnex,GE,fr
Perly,1258,Bardonnex,GE,fr
Bellevue,1293,Bellevue,GE,fr
Confignon,1232,Bernex,GE,fr
Bernex,1233,Bernex,GE,fr
Cartigny,1236,Bernex,GE,fr
Soral,1286,Bernex,GE,fr
Carouge GE,1227,Carouge (GE),GE,fr
Les Acacias,1227,Carouge (GE),GE,fr
Cartigny,1236,Cartigny,GE,fr
Céligny,1298,Céligny,GE,fr
Céligny,1298,Céligny,GE,fr
Avully,1237,Chancy,GE,fr
Chancy,1284,Chancy,GE,fr
Athenaz (Avusy),1285,Chancy,GE,fr
Chêne-Bougeries,1224,Chêne-Bougeries,GE,fr
Conches,1231,Chêne-Bougeries,GE,fr
Chêne-Bourg,1225,Chêne-Bourg,GE,fr
Choulex,1244,Choulex,GE,fr
Collex,1239,Collex-Bossy,GE,fr
Versoix,1290,Collex-Bossy,GE,fr
Vésenaz,1222,Collonge-Bellerive,GE,fr
Collonge-Bellerive,1245,Collonge-Bellerive,GE,fr
Cologny,1223,Cologny,GE,fr
Plan-les-Ouates,1228,Confignon,GE,fr
Confignon,1232,Confignon,GE,fr
Corsier GE,1246,Corsier (GE),GE,fr
La Plaine,1283,Dardagny,GE,fr
Dardagny,1283,Dardagny,GE,fr
Genève,1201,Genève,GE,fr
Genève,1202,Genève,GE,fr
Genève,1203,Genève,GE,fr
Genève,1204,Genève,GE,fr
Genève,1205,Genève,GE,fr
Genève,1206,Genève,GE,fr
Genève,1207,Genève,GE,fr
Genève,1208,Genève,GE,fr
Genève,1209,Genève,GE,fr
Petit-Lancy,1213,Genève,GE,fr
Le Grand-Saconnex,1218,Genève,GE,fr
Carouge GE,1227,Genève,GE,fr
Les Acacias,1227,Genève,GE,fr
Chambésy,1292,Genève,GE,fr
Genthod,1294,Genthod,GE,fr
Genève,1209,Le Grand-Saconnex,GE,fr
Genève,1215,Le Grand-Saconnex,GE,fr
Cointrin,1216,Le Grand-Saconnex,GE,fr
Le Grand-Saconnex,1218,Le Grand-Saconnex,GE,fr
Gy,1251,Gy,GE,fr
Jussy,1254,Gy,GE,fr
